k_index,distance_Ainv,wannier_band,energy_eV
2832,1.973439,87,3.0207568
2833,1.974136,87,3.0208677
2834,1.974833,87,3.0209772
2835,1.97553,87,3.0210853
2836,1.9762271,87,3.0211921
2837,1.9769241,87,3.0212975
2838,1.9776211,87,3.0214016
2839,1.9783181,87,3.0215043
2840,1.9790151,87,3.0216058
2841,1.9797121,87,3.0217059
2842,1.9804091,87,3.0218048
2843,1.9811061,87,3.0219024
2844,1.9818031,87,3.0219988
2845,1.9825001,87,3.0220939
2846,1.9831971,87,3.0221878
2847,1.9838941,87,3.0222806
2848,1.9845911,87,3.0223721
2849,1.9852881,87,3.0224625
2850,1.9859851,87,3.0225517
2851,1.9866821,87,3.0226398
2852,1.9873791,87,3.0227268
2853,1.9880761,87,3.0228127
2854,1.9887732,87,3.0228976
2855,1.9894702,87,3.0229814
2856,1.9901672,87,3.0230642
2857,1.9908642,87,3.023146
2858,1.9915612,87,3.0232268
2859,1.9922582,87,3.0233067
2860,1.9929552,87,3.0233856
2861,1.9936522,87,3.0234637
2862,1.9943492,87,3.0235409
2863,1.9950462,87,3.0236172
2864,1.9957432,87,3.0236927
2865,1.9964402,87,3.0237674
2866,1.9971372,87,3.0238414
2867,1.9978342,87,3.0239146
2868,1.9985312,87,3.0239871
2869,1.9992282,87,3.024059
2870,1.9999252,87,3.0241302
2871,2.0006222,87,3.0242008
2872,2.0013192,87,3.0242708
2873,2.0020163,87,3.0243402
2874,2.0027133,87,3.0244092
2875,2.0034103,87,3.0244776
2876,2.0041073,87,3.0245457
2877,2.0048043,87,3.0246133
2878,2.0055013,87,3.0246805
2879,2.0061983,87,3.0247474
2880,2.0068953,87,3.0248141
2881,2.0075923,87,3.0248804
2882,2.0082893,87,3.0249466
2883,2.0089863,87,3.0250125
2884,2.0096833,87,3.0250784
2885,2.0103803,87,3.0251441
2886,2.0110773,87,3.0252098
2887,2.0117743,87,3.0252754
2888,2.0124713,87,3.0253411
2889,2.0131683,87,3.0254068
2890,2.0138653,87,3.0254727
2891,2.0145623,87,3.0255387
2892,2.0152594,87,3.0256049
2893,2.0159564,87,3.0256714
2894,2.0166534,87,3.0257381
2895,2.0173504,87,3.0258052
2896,2.0180474,87,3.0258727
2897,2.0187444,87,3.0259406
2898,2.0194414,87,3.0260089
2899,2.0201384,87,3.0260778
2900,2.0208354,87,3.0261472
2901,2.0215324,87,3.0262172
2902,2.0222294,87,3.0262879
2903,2.0229264,87,3.0263592
2904,2.0236234,87,3.0264313
2905,2.0243204,87,3.0265041
2906,2.0250174,87,3.0265778
2907,2.0257144,87,3.0266524
2908,2.0264114,87,3.0267278
2909,2.0271084,87,3.0268042
2910,2.0278054,87,3.0268815
2911,2.0285025,87,3.0269599
2912,2.0291995,87,3.0270393
2913,2.0298965,87,3.0271198
2914,2.0305935,87,3.0272014
2915,2.0312905,87,3.0272841
2916,2.0319875,87,3.0273681
2917,2.0326845,87,3.0274532
2918,2.0333815,87,3.0275396
2919,2.0340785,87,3.0276272
2920,2.0347755,87,3.0277161
2921,2.0354725,87,3.0278063
2922,2.0361695,87,3.0278978
2923,2.0368665,87,3.0279906
2924,2.0375635,87,3.0280847
2925,2.0382605,87,3.0281802
2926,2.0389575,87,3.0282769
2927,2.0396545,87,3.0283751
2928,2.0403515,87,3.0284745
2929,2.0410486,87,3.0285752
2930,2.0417456,87,3.0286772
2931,2.0424426,87,3.0287805
2932,2.0431396,87,3.028885
2933,2.0438366,87,3.0289908
2934,2.0445336,87,3.0290977
2935,2.0452306,87,3.0292058
2936,2.0459276,87,3.029315
2937,2.0466246,87,3.0294252
2938,2.0473216,87,3.0295365
2939,2.0480186,87,3.0296486
2940,2.0487156,87,3.0297617
2941,2.0494126,87,3.0298755
2942,2.0501096,87,3.0299901
2943,2.0508066,87,3.0301054
2944,2.0515036,87,3.0302211
2945,2.0522006,87,3.0303374
2946,2.0528976,87,3.030454
2947,2.0535946,87,3.0305708
2948,2.0542917,87,3.0306879
2949,2.0549887,87,3.0308049
2950,2.0556857,87,3.0309219
2951,2.0563827,87,3.0310386
2952,2.0570797,87,3.031155
2953,2.0577767,87,3.0312709
2954,2.0584737,87,3.0313862
2955,2.0591707,87,3.0315007
2956,2.0598677,87,3.0316143
2957,2.0605647,87,3.0317268
2958,2.0612617,87,3.0318381
2959,2.0619587,87,3.031948
2960,2.0626557,87,3.0320563
2961,2.0633527,87,3.0321629
2962,2.0640497,87,3.0322675
2963,2.0647467,87,3.0323701
2964,2.0654437,87,3.0324704
2965,2.0661407,87,3.0325683
2966,2.0668377,87,3.0326636
2967,2.0675348,87,3.032756
2968,2.0682318,87,3.0328455
2969,2.0689288,87,3.0329319
2970,2.0696258,87,3.0330149
2971,2.0703228,87,3.0330944
2972,2.0710198,87,3.0331702
2973,2.0717168,87,3.0332422
2974,2.0724138,87,3.0333102
2975,2.0731108,87,3.0333739
2976,2.0738078,87,3.0334334
2977,2.0745048,87,3.0334883
2978,2.0752018,87,3.0335387
2979,2.0758988,87,3.0335842
2980,2.0765958,87,3.0336249
2981,2.0772928,87,3.0336607
2982,2.0779898,87,3.0336913
2983,2.0786868,87,3.0337168
2984,2.0793838,87,3.0337371
2985,2.0800808,87,3.0337521
2986,2.0807779,87,3.0337619
2987,2.0814749,87,3.0337664
2988,2.0821719,87,3.0337657
2989,2.0828689,87,3.0337599
2990,2.0835659,87,3.0337491
2991,2.0842629,87,3.0337335
2992,2.0849599,87,3.0337133
2993,2.0856569,87,3.0336889
2994,2.0863539,87,3.0336606
2995,2.0870509,87,3.0336288
2996,2.0877479,87,3.0335942
2997,2.0884449,87,3.0335576
2998,2.0891419,87,3.0335197
2999,2.0898389,87,3.0334817
3000,2.0905359,87,3.0334448
3001,2.0912329,87,3.0334105
3002,2.0919299,87,3.0333809
3003,2.0926269,87,3.033358
3004,2.093324,87,3.0333447
3005,2.094021,87,3.0333441
3006,2.094718,87,3.0333601
3007,2.095415,87,3.0333969
3008,2.096112,87,3.0334597
3009,2.096809,87,3.0335541
3010,2.097506,87,3.0336861
3011,2.098203,87,3.0338617
3012,2.0989,87,3.0340868
3013,2.099597,87,3.034366
3014,2.100294,87,3.0347027
3015,2.100991,87,3.0350982
3016,2.101688,87,3.0355518
3017,2.102385,87,3.0360609
3018,2.103082,87,3.0366214
3019,2.103779,87,3.0372283
3020,2.104476,87,3.0378762
3021,2.105173,87,3.0385598
3022,2.10587,87,3.0392739
3023,2.1065671,87,3.0400141
3024,2.1072641,87,3.0407763
3025,2.1079611,87,3.0415572
3026,2.1086581,87,3.0423538
3027,2.1093551,87,3.0431636
3028,2.1100521,87,3.0439845
3029,2.1107491,87,3.0448149
3030,2.1114461,87,3.0456531
3031,2.1121431,87,3.0464979
3032,2.1128401,87,3.0473483
3033,2.1135371,87,3.0482035
3034,2.1142341,87,3.0490626
3035,2.1149311,87,3.0499251
3036,2.1156281,87,3.0507904
3037,2.1163251,87,3.0516581
3038,2.1170221,87,3.0525278
3039,2.1177191,87,3.0533992
3040,2.1184161,87,3.054272
3041,2.1191131,87,3.0551461
3042,2.1198102,87,3.0560212
3043,2.1205072,87,3.0568972
3044,2.1212042,87,3.0577741
3045,2.1219012,87,3.0586516
3046,2.1225982,87,3.0595298
3047,2.1232952,87,3.0604086
3048,2.1239922,87,3.061288
3049,2.1246892,87,3.062168
3050,2.1253862,87,3.0630486
3051,2.1260832,87,3.0639298
3052,2.1267802,87,3.0648117
3053,2.1274772,87,3.0656942
3054,2.1281742,87,3.0665775
3055,2.1288712,87,3.0674616
3056,2.1295682,87,3.0683465
3057,2.1302652,87,3.0692323
3058,2.1309622,87,3.0701191
3059,2.1316592,87,3.071007
3060,2.1323563,87,3.0718961
3061,2.1330533,87,3.0727864
3062,2.1337503,87,3.073678
3063,2.1344473,87,3.074571
3064,2.1351443,87,3.0754654
3065,2.1358413,87,3.0763614
3066,2.1365383,87,3.0772591
3067,2.1372353,87,3.0781585
3068,2.1379323,87,3.0790597
3069,2.1386293,87,3.0799628
3070,2.1393263,87,3.0808678
3071,2.1400233,87,3.0817748
3072,2.1407203,87,3.082684
3073,2.1414173,87,3.0835952
3074,2.1421143,87,3.0845087
3075,2.1428113,87,3.0854245
3076,2.1435083,87,3.0863425
3077,2.1442053,87,3.0872629
3078,2.1449023,87,3.0881856
3079,2.1455994,87,3.0891108
3080,2.1462964,87,3.0900383
3081,2.1469934,87,3.0909683
3082,2.1476904,87,3.0919008
3083,2.1483874,87,3.0928357
3084,2.1490844,87,3.0937731
3085,2.1497814,87,3.0947128
3086,2.1504784,87,3.095655
3087,2.1511754,87,3.0965996
3088,2.1518724,87,3.0975465
3089,2.1525694,87,3.0984957
3090,2.1532664,87,3.0994472
3091,2.1539634,87,3.1004009
3092,2.1546604,87,3.1013567
3093,2.1553574,87,3.1023146
3094,2.1560544,87,3.1032745
3095,2.1567514,87,3.1042363
3096,2.1574484,87,3.1052
3097,2.1581454,87,3.1061653
3098,2.1588425,87,3.1071323
3099,2.1595395,87,3.1081009
3100,2.1602365,87,3.1090708
3101,2.1609335,87,3.110042
3102,2.1616305,87,3.1110144
3103,2.1623275,87,3.1119878
3104,2.1630245,87,3.1129622
3105,2.1637215,87,3.1139373
3106,2.1644185,87,3.114913
3107,2.1651155,87,3.1158892
3108,2.1658125,87,3.1168658
3109,2.1665095,87,3.1178426
3110,2.1672065,87,3.1188194
3111,2.1679035,87,3.1197961
3112,2.1686005,87,3.1207725
3113,2.1692975,87,3.1217484
3114,2.1699945,87,3.1227238
3115,2.1706915,87,3.1236983
3116,2.1713885,87,3.124672
3117,2.1720856,87,3.1256445
3118,2.1727826,87,3.1266157
3119,2.1734796,87,3.1275855
3120,2.1741766,87,3.1285536
3121,2.1748736,87,3.12952
3122,2.1755706,87,3.1304844
3123,2.1762676,87,3.1314466
3124,2.1769646,87,3.1324065
3125,2.1776616,87,3.1333639
3126,2.1783586,87,3.1343187
3127,2.1790556,87,3.1352706
3128,2.1797526,87,3.1362194
3129,2.1804496,87,3.1371651
3130,2.1811466,87,3.1381075
3131,2.1818436,87,3.1390463
3132,2.1825406,87,3.1399814
3133,2.1832376,87,3.1409126
3134,2.1839346,87,3.1418398
3135,2.1846317,87,3.1427628
3136,2.1853287,87,3.1436815
3137,2.1860257,87,3.1445956
3138,2.1867227,87,3.145505
3139,2.1874197,87,3.1464096
3140,2.1881167,87,3.1473091
3141,2.1888137,87,3.1482035
3142,2.1895107,87,3.1490926
3143,2.1902077,87,3.1499762
3144,2.1909047,87,3.1508543
3145,2.1916017,87,3.1517265
3146,2.1922987,87,3.1525929
3147,2.1929957,87,3.1534532
3148,2.1936927,87,3.1543073
3149,2.1943897,87,3.1551551
3150,2.1950867,87,3.1559964
3151,2.1957837,87,3.1568312
3152,2.1964807,87,3.1576593
3153,2.1971777,87,3.1584805
3154,2.1978748,87,3.1592948
3155,2.1985718,87,3.160102
3156,2.1992688,87,3.160902
3157,2.1999658,87,3.1616948
3158,2.2006628,87,3.1624802
3159,2.2013598,87,3.1632581
3160,2.2020568,87,3.1640284
3161,2.2027538,87,3.164791
3162,2.2034508,87,3.1655458
3163,2.2041478,87,3.1662928
3164,2.2048448,87,3.1670319
3165,2.2055418,87,3.167763
3166,2.2062388,87,3.1684861
3167,2.2069358,87,3.169201
3168,2.2076328,87,3.1699078
3169,2.2083298,87,3.1706063
3170,2.2090268,87,3.1712966
3171,2.2097238,87,3.1719786
3172,2.2104208,87,3.1726523
3173,2.2111179,87,3.1733177
3174,2.2118149,87,3.1739748
3175,2.2125119,87,3.1746235
3176,2.2132089,87,3.175264
3177,2.2139059,87,3.1758961
3178,2.2146029,87,3.1765201
3179,2.2152999,87,3.1771359
3180,2.2159969,87,3.1777435
3181,2.2166939,87,3.1783432
3182,2.2173909,87,3.1789349
3183,2.2180879,87,3.1795189
3184,2.2187849,87,3.1800953
3185,2.2194819,87,3.1806642
3186,2.2201789,87,3.181226
3187,2.2208759,87,3.1817807
3188,2.2215729,87,3.1823288
3189,2.2222699,87,3.1828706
3190,2.2229669,87,3.1834065
3191,2.2236639,87,3.1839369
3192,2.224361,87,3.1844625
3193,2.225058,87,3.1849837
3194,2.225755,87,3.1855015
3195,2.226452,87,3.1860166
3196,2.227149,87,3.1865301
3197,2.227846,87,3.1870431
3198,2.228543,87,3.187557
3199,2.22924,87,3.1880734
3200,2.229937,87,3.1885941
3201,2.230634,87,3.1891211
3202,2.231331,87,3.1896566
3203,2.232028,87,3.190203
3204,2.232725,87,3.1907628
3205,2.233422,87,3.1913384
3206,2.234119,87,3.1919321
3207,2.234816,87,3.1925456
3208,2.235513,87,3.1931804
3209,2.23621,87,3.1938369
3210,2.2369071,87,3.1945153
3211,2.2376041,87,3.1952147
3212,2.2383011,87,3.1959341
3213,2.2389981,87,3.1966717
3214,2.2396951,87,3.1974259
3215,2.2403921,87,3.1981949
3216,2.2410891,87,3.1989769
3217,2.2417861,87,3.1997702
3218,2.2424831,87,3.2005736
3219,2.2431801,87,3.2013856
3220,2.2438771,87,3.2022052
3221,2.2445741,87,3.2030316
3222,2.2452711,87,3.2038639
3223,2.2459681,87,3.2047016
3224,2.2466651,87,3.2055442
3225,2.2473621,87,3.2063912
3226,2.2480591,87,3.2072424
3227,2.2487561,87,3.2080976
3228,2.2494531,87,3.2089566
3229,2.2501502,87,3.2098193
3230,2.2508472,87,3.2106856
3231,2.2515442,87,3.2115556
3232,2.2522412,87,3.2124292
3233,2.2529382,87,3.2133066
3234,2.2536352,87,3.2141877
3235,2.2543322,87,3.2150727
3236,2.2550292,87,3.2159617
3237,2.2557262,87,3.2168548
3238,2.2564232,87,3.2177521
3239,2.2571202,87,3.2186538
3240,2.2578172,87,3.2195601
3241,2.2585142,87,3.2204709
3242,2.2592112,87,3.2213866
3243,2.2599082,87,3.2223072
3244,2.2606052,87,3.2232329
3245,2.2613022,87,3.2241637
3246,2.2619992,87,3.2250998
3247,2.2626962,87,3.2260412
3248,2.2633933,87,3.226988
3249,2.2640903,87,3.2279402
3250,2.2647873,87,3.2288978
3251,2.2654843,87,3.2298607
3252,2.2661813,87,3.2308289
3253,2.2668783,87,3.231802
3254,2.2675753,87,3.23278
3255,2.2682723,87,3.2337624
3256,2.2689693,87,3.2347489
3257,2.2696663,87,3.235739
3258,2.2703633,87,3.2367319
3259,2.2710603,87,3.2377268
3260,2.2717573,87,3.2387228
3261,2.2724543,87,3.2397186
3262,2.2731513,87,3.2407128
3263,2.2738483,87,3.2417036
3264,2.2745453,87,3.2426889
3265,2.2752423,87,3.2436661
3266,2.2759394,87,3.2446321
3267,2.2766364,87,3.2455835
3268,2.2773334,87,3.2465158
3269,2.2780304,87,3.247424
3270,2.2787274,87,3.248302
3271,2.2794244,87,3.2491429
3272,2.2801214,87,3.2499385
3273,2.2808184,87,3.2506796
3274,2.2815154,87,3.2513559
3275,2.2822124,87,3.2519562
3276,2.2829094,87,3.2524689
3277,2.2836064,87,3.2528825
3278,2.2843034,87,3.2531867
3279,2.2850004,87,3.2533729
3280,2.2856974,87,3.2534356
1,0,88,3.270537
2,0.0006971861,88,3.2706003
3,0.0013943722,88,3.2707894
4,0.0020915583,88,3.2711022
5,0.0027887444,88,3.2715354
6,0.0034859305,88,3.2720849
7,0.0041831166,88,3.2727456
8,0.0048803027,88,3.2735118
9,0.0055774888,88,3.2743775
10,0.0062746749,88,3.2753368
11,0.006971861,88,3.2763837
12,0.0076690471,88,3.2775123
13,0.0083662332,88,3.2787172
14,0.0090634193,88,3.279993
15,0.0097606054,88,3.2813351
16,0.010457792,88,3.2827389
17,0.011154978,88,3.2842003
18,0.011852164,88,3.2857156
19,0.01254935,88,3.2872814
20,0.013246536,88,3.2888945
21,0.013943722,88,3.2905522
22,0.014640908,88,3.2922518
23,0.015338094,88,3.2939909
24,0.01603528,88,3.2957675
25,0.016732466,88,3.2975795
26,0.017429653,88,3.2994251
27,0.018126839,88,3.3013025
28,0.018824025,88,3.3032103
29,0.019521211,88,3.3051469
30,0.020218397,88,3.307111
31,0.020915583,88,3.3091012
32,0.021612769,88,3.3111164
33,0.022309955,88,3.3131553
34,0.023007141,88,3.315217
35,0.023704327,88,3.3173002
36,0.024401514,88,3.3194041
37,0.0250987,88,3.3215275
38,0.025795886,88,3.3236696
39,0.026493072,88,3.3258295
40,0.027190258,88,3.3280061
41,0.027887444,88,3.3301987
42,0.02858463,88,3.3324064
43,0.029281816,88,3.3346282
44,0.029979002,88,3.3368633
45,0.030676189,88,3.3391109
46,0.031373375,88,3.34137
47,0.032070561,88,3.3436399
48,0.032767747,88,3.3459197
49,0.033464933,88,3.3482085
50,0.034162119,88,3.3505054
51,0.034859305,88,3.3528095
52,0.035556491,88,3.3551199
53,0.036253677,88,3.3574357
54,0.036950863,88,3.3597559
55,0.03764805,88,3.3620795
56,0.038345236,88,3.3644055
57,0.039042422,88,3.3667329
58,0.039739608,88,3.3690606
59,0.040436794,88,3.3713874
60,0.04113398,88,3.3737124
61,0.041831166,88,3.3760342
62,0.042528352,88,3.3783518
63,0.043225538,88,3.380664
64,0.043922724,88,3.3829695
65,0.044619911,88,3.3852674
66,0.045317097,88,3.3875563
67,0.046014283,88,3.3898355
68,0.046711469,88,3.3921038
69,0.047408655,88,3.3943607
70,0.048105841,88,3.3966053
71,0.048803027,88,3.3988375
72,0.049500213,88,3.4010568
73,0.050197399,88,3.4032633
74,0.050894585,88,3.4054572
75,0.051591772,88,3.4076388
76,0.052288958,88,3.4098086
77,0.052986144,88,3.4119672
78,0.05368333,88,3.4141153
79,0.054380516,88,3.4162536
80,0.055077702,88,3.4183828
81,0.055774888,88,3.4205035
82,0.056472074,88,3.4226165
83,0.05716926,88,3.4247221
84,0.057866447,88,3.426821
85,0.058563633,88,3.4289136
86,0.059260819,88,3.431
87,0.059958005,88,3.4330807
88,0.060655191,88,3.4351557
89,0.061352377,88,3.4372252
90,0.062049563,88,3.4392892
91,0.062746749,88,3.4413476
92,0.063443935,88,3.4434004
93,0.064141121,88,3.4454474
94,0.064838308,88,3.4474884
95,0.065535494,88,3.4495233
96,0.06623268,88,3.4515518
97,0.066929866,88,3.4535736
98,0.067627052,88,3.4555885
99,0.068324238,88,3.457596
100,0.069021424,88,3.459596
101,0.06971861,88,3.461588
102,0.070415796,88,3.4635716
103,0.071112982,88,3.4655465
104,0.071810169,88,3.4675124
105,0.072507355,88,3.4694687
106,0.073204541,88,3.4714152
107,0.073901727,88,3.4733515
108,0.074598913,88,3.4752771
109,0.075296099,88,3.4771916
110,0.075993285,88,3.4790948
111,0.076690471,88,3.480986
112,0.077387657,88,3.4828651
113,0.078084843,88,3.4847315
114,0.07878203,88,3.4865849
115,0.079479216,88,3.488425
116,0.080176402,88,3.4902513
117,0.080873588,88,3.4920635
118,0.081570774,88,3.4938612
119,0.08226796,88,3.4956441
120,0.082965146,88,3.4974118
121,0.083662332,88,3.499164
122,0.084359518,88,3.5009004
123,0.085056705,88,3.5026205
124,0.085753891,88,3.5043242
125,0.086451077,88,3.5060111
126,0.087148263,88,3.5076809
127,0.087845449,88,3.5093333
128,0.088542635,88,3.510968
129,0.089239821,88,3.5125848
130,0.089937007,88,3.5141834
131,0.090634193,88,3.5157635
132,0.091331379,88,3.5173249
133,0.092028566,88,3.5188674
134,0.092725752,88,3.5203906
135,0.093422938,88,3.5218944
136,0.094120124,88,3.5233786
137,0.09481731,88,3.5248428
138,0.095514496,88,3.5262869
139,0.096211682,88,3.5277108
140,0.096908868,88,3.529114
141,0.097606054,88,3.5304966
142,0.09830324,88,3.5318582
143,0.099000427,88,3.5331987
144,0.099697613,88,3.5345178
145,0.1003948,88,3.5358154
146,0.10109198,88,3.5370914
147,0.10178917,88,3.5383454
148,0.10248636,88,3.5395774
149,0.10318354,88,3.5407872
150,0.10388073,88,3.5419747
151,0.10457792,88,3.5431397
152,0.1052751,88,3.5442822
153,0.10597229,88,3.5454022
154,0.10666947,88,3.5464996
155,0.10736666,88,3.5475744
156,0.10806385,88,3.5486268
157,0.10876103,88,3.5496568
158,0.10945822,88,3.5506647
159,0.1101554,88,3.5516507
160,0.11085259,88,3.5526151
161,0.11154978,88,3.5535583
162,0.11224696,88,3.5544808
163,0.11294415,88,3.555383
164,0.11364133,88,3.5562656
165,0.11433852,88,3.557129
166,0.11503571,88,3.557974
167,0.11573289,88,3.5588012
168,0.11643008,88,3.5596113
169,0.11712727,88,3.5604051
170,0.11782445,88,3.5611831
171,0.11852164,88,3.5619463
172,0.11921882,88,3.5626951
173,0.11991601,88,3.5634305
174,0.1206132,88,3.564153
175,0.12131038,88,3.5648633
176,0.12200757,88,3.5655621
177,0.12270475,88,3.56625
178,0.12340194,88,3.5669276
179,0.12409913,88,3.5675955
180,0.12479631,88,3.5682541
181,0.1254935,88,3.5689042
182,0.12619068,88,3.5695461
183,0.12688787,88,3.5701803
184,0.12758506,88,3.5708074
185,0.12828224,88,3.5714277
186,0.12897943,88,3.5720416
187,0.12967662,88,3.5726496
188,0.1303738,88,3.5732521
189,0.13107099,88,3.5738493
190,0.13176817,88,3.5744417
191,0.13246536,88,3.5750296
192,0.13316255,88,3.5756133
193,0.13385973,88,3.5761931
194,0.13455692,88,3.5767693
195,0.1352541,88,3.5773421
196,0.13595129,88,3.5779119
197,0.13664848,88,3.5784789
198,0.13734566,88,3.5790433
199,0.13804285,88,3.5796053
200,0.13874003,88,3.5801653
201,0.13943722,88,3.5807234
202,0.14013441,88,3.5812798
203,0.14083159,88,3.5818347
204,0.14152878,88,3.5823883
205,0.14222596,88,3.5829407
206,0.14292315,88,3.5834923
207,0.14362034,88,3.5840431
208,0.14431752,88,3.5845932
209,0.14501471,88,3.585143
210,0.1457119,88,3.5856924
211,0.14640908,88,3.5862416
212,0.14710627,88,3.5867908
213,0.14780345,88,3.5873402
214,0.14850064,88,3.5878897
215,0.14919783,88,3.5884396
216,0.14989501,88,3.5889899
217,0.1505922,88,3.5895409
218,0.15128938,88,3.5900925
219,0.15198657,88,3.5906448
220,0.15268376,88,3.591198
221,0.15338094,88,3.5917522
222,0.15407813,88,3.5923074
223,0.15477531,88,3.5928637
224,0.1554725,88,3.5934212
225,0.15616969,88,3.5939799
226,0.15686687,88,3.59454
227,0.15756406,88,3.5951014
228,0.15826125,88,3.5956642
229,0.15895843,88,3.5962284
230,0.15965562,88,3.5967942
231,0.1603528,88,3.5973616
232,0.16104999,88,3.5979305
233,0.16174718,88,3.598501
234,0.16244436,88,3.5990731
235,0.16314155,88,3.5996469
236,0.16383873,88,3.6002223
237,0.16453592,88,3.6007994
238,0.16523311,88,3.6013782
239,0.16593029,88,3.6019586
240,0.16662748,88,3.6025407
241,0.16732466,88,3.6031245
242,0.16802185,88,3.6037098
243,0.16871904,88,3.6042968
244,0.16941622,88,3.6048854
245,0.17011341,88,3.6054756
246,0.1708106,88,3.6060672
247,0.17150778,88,3.6066604
248,0.17220497,88,3.6072549
249,0.17290215,88,3.6078509
250,0.17359934,88,3.6084482
251,0.17429653,88,3.6090467
252,0.17499371,88,3.6096465
253,0.1756909,88,3.6102474
254,0.17638808,88,3.6108494
255,0.17708527,88,3.6114523
256,0.17778246,88,3.6120562
257,0.17847964,88,3.6126609
258,0.17917683,88,3.6132663
259,0.17987401,88,3.6138723
260,0.1805712,88,3.6144789
261,0.18126839,88,3.6150859
262,0.18196557,88,3.6156932
263,0.18266276,88,3.6163007
264,0.18335994,88,3.6169083
265,0.18405713,88,3.6175158
266,0.18475432,88,3.6181231
267,0.1854515,88,3.61873
268,0.18614869,88,3.6193364
269,0.18684588,88,3.6199422
270,0.18754306,88,3.620547
271,0.18824025,88,3.6211507
272,0.18893743,88,3.621753
273,0.18963462,88,3.6223536
274,0.19033181,88,3.6229522
275,0.19102899,88,3.6235482
276,0.19172618,88,3.6241412
277,0.19242336,88,3.6247304
278,0.19312055,88,3.6253148
279,0.19381774,88,3.6258932
280,0.19451492,88,3.6264639
281,0.19521211,88,3.6270246
282,0.19590929,88,3.6275727
283,0.19660648,88,3.6281051
284,0.19730367,88,3.6286191
285,0.19800085,88,3.629113
286,0.19869804,88,3.6295872
287,0.19939523,88,3.6300437
288,0.20009241,88,3.6304857
289,0.2007896,88,3.6309166
290,0.20148678,88,3.6313393
291,0.20218397,88,3.6317562
292,0.20288116,88,3.632169
293,0.20357834,88,3.6325791
294,0.20427553,88,3.6329875
295,0.20497271,88,3.633395
296,0.2056699,88,3.6338022
297,0.20636709,88,3.6342096
298,0.20706427,88,3.6346175
299,0.20776146,88,3.6350264
300,0.20845864,88,3.6354365
301,0.20915583,88,3.635848
302,0.20985302,88,3.6362611
303,0.2105502,88,3.6366762
304,0.21124739,88,3.6370932
305,0.21194458,88,3.6375125
306,0.21264176,88,3.6379342
307,0.21333895,88,3.6383583
308,0.21403613,88,3.6387852
309,0.21473332,88,3.6392148
310,0.21543051,88,3.6396473
311,0.21612769,88,3.6400829
312,0.21682488,88,3.6405217
313,0.21752206,88,3.6409638
314,0.21821925,88,3.6414093
315,0.21891644,88,3.6418584
316,0.21961362,88,3.6423111
317,0.22031081,88,3.6427675
318,0.22100799,88,3.6432279
319,0.22170518,88,3.6436922
320,0.22240237,88,3.6441606
321,0.22309955,88,3.6446332
322,0.22379674,88,3.6451101
323,0.22449393,88,3.6455913
324,0.22519111,88,3.6460771
325,0.2258883,88,3.6465674
326,0.22658548,88,3.6470625
327,0.22728267,88,3.6475623
328,0.22797986,88,3.648067
329,0.22867704,88,3.6485766
330,0.22937423,88,3.6490913
331,0.23007141,88,3.6496111
332,0.2307686,88,3.6501362
333,0.23146579,88,3.6506666
334,0.23216297,88,3.6512023
335,0.23286016,88,3.6517436
336,0.23355734,88,3.6522904
337,0.23425453,88,3.6528428
338,0.23495172,88,3.653401
339,0.2356489,88,3.653965
340,0.23634609,88,3.6545348
341,0.23704327,88,3.6551105
342,0.23774046,88,3.6556923
343,0.23843765,88,3.6562801
344,0.23913483,88,3.6568741
345,0.23983202,88,3.6574743
346,0.24052921,88,3.6580808
347,0.24122639,88,3.6586936
348,0.24192358,88,3.6593128
349,0.24262076,88,3.6599385
350,0.24331795,88,3.6605707
351,0.24401514,88,3.6612095
352,0.24471232,88,3.6618549
353,0.24540951,88,3.6625069
354,0.24610669,88,3.6631657
355,0.24680388,88,3.6638313
356,0.24750107,88,3.6645037
357,0.24819825,88,3.665183
358,0.24889544,88,3.6658691
359,0.24959262,88,3.6665622
360,0.25028981,88,3.6672623
361,0.250987,88,3.6679695
362,0.25168418,88,3.6686837
363,0.25238137,88,3.6694049
364,0.25307856,88,3.6701333
365,0.25377574,88,3.6708689
366,0.25447293,88,3.6716116
367,0.25517011,88,3.6723615
368,0.2558673,88,3.6731187
369,0.25656449,88,3.6738831
370,0.25726167,88,3.6746548
371,0.25795886,88,3.6754337
372,0.25865604,88,3.67622
373,0.25935323,88,3.6770135
374,0.26005042,88,3.6778144
375,0.2607476,88,3.6786226
376,0.26144479,88,3.6794381
377,0.26214197,88,3.680261
378,0.26283916,88,3.6810912
379,0.26353635,88,3.6819288
380,0.26423353,88,3.6827737
381,0.26493072,88,3.6836259
382,0.26562791,88,3.6844855
383,0.26632509,88,3.6853524
384,0.26702228,88,3.6862266
385,0.26771946,88,3.6871081
386,0.26841665,88,3.6879969
387,0.26911384,88,3.688893
388,0.26981102,88,3.6897963
389,0.27050821,88,3.6907069
390,0.27120539,88,3.6916247
391,0.27190258,88,3.6925497
392,0.27259977,88,3.6934819
393,0.27329695,88,3.6944213
394,0.27399414,88,3.6953677
395,0.27469132,88,3.6963213
396,0.27538851,88,3.6972819
397,0.2760857,88,3.6982496
398,0.27678288,88,3.6992243
399,0.27748007,88,3.7002059
400,0.27817725,88,3.7011944
401,0.27887444,88,3.7021899
402,0.27957163,88,3.7031922
403,0.28026881,88,3.7042013
